category,kcd7,kor_name,eng_name,kcd8
세세,T31.10,신체표면의 10-19%를 침범한 화상 중 3도화상이 신체표면의 10% 미만 또는 상세불명인 경우,Burns involving 10-19％ of body surface with third-degree burns involving less than 10% or unspecified,T31.1
세세,T31.11,신체표면의 10-19%를 침범한 화상 중 3도화상이 신체표면의 10-19%인 경우,Burns involving 10-19％ of body surface with third-degree burns involving 10-19% of body surface,T31.1
세세,T31.20,신체표면의 20-29%를 침범한 화상 중 3도화상이 신체표면의 10% 미만 또는 상세불명인 경우,Burns involving 20-29％ of body surface with third-degree burns involving less than 10% or unspecified,T31.2
세세,T31.21,신체표면의 20-29%를 침범한 화상 중 3도화상이 신체표면의 10-19%인 경우,Burns involving 20-29％ of body surface with third-degree burns involving 10-19% of body surface,T31.2
세세,T31.22,신체표면의 20-29%를 침범한 화상 중 3도화상이 신체표면의 20-29%인 경우,Burns involving 20-29％ of body surface with third-degree burns involving 20-29% of body surface,T31.2
세세,T31.30,신체표면의 30-39%를 침범한 화상 중 3도화상이 신체표면의 10% 미만 또는 상세불명인 경우,Burns involving 30-39％ of body surface with third-degree burns involving less than 10% or unspecified,T31.3
세세,T31.31,신체표면의 30-39%를 침범한 화상 중 3도화상이 신체표면의 10-19%인 경우,Burns involving 30-39％ of body surface with third-degree burns involving 10-19% of body surface,T31.3
세세,T31.32,신체표면의 30-39%를 침범한 화상 중 3도화상이 신체표면의 20-29%인 경우,Burns involving 30-39％ of body surface with third-degree burns involving 20-29% of body surface,T31.3
세세,T31.33,신체표면의 30-39%를 침범한 화상 중 3도화상이 신체표면의 30-39%인 경우,Burns involving 30-39％ of body surface with third-degree burns involving 30-39% of body surface,T31.3
세세,T31.40,신체표면의 40-49%를 침범한 화상 중 3도화상이 신체표면의 10% 미만 또는 상세불명인 경우,Burns involving 40-49％ of body surface with third-degree burns involving less than 10% or unspecified,T31.4
세세,T31.41,신체표면의 40-49%를 침범한 화상 중 3도화상이 신체표면의 10-19%인 경우,Burns involving 40-49％ of body surface with third-degree burns involving 10-19% of body surface,T31.4
세세,T31.42,신체표면의 40-49%를 침범한 화상 중 3도화상이 신체표면의 20-29%인 경우,Burns involving 40-49％ of body surface with third-degree burns involving 20-29% of body surface,T31.4
세세,T31.43,신체표면의 40-49%를 침범한 화상 중 3도화상이 신체표면의 30-39%인 경우,Burns involving 40-49％ of body surface with third-degree burns involving 30-39% of body surface,T31.4
세세,T31.44,신체표면의 40-49%를 침범한 화상 중 3도화상이 신체표면의 40-49%인 경우,Burns involving 40-49％ of body surface with third-degree burns involving 40-49% of body surface,T31.4
세세,T31.50,신체표면의 50-59%를 침범한 화상 중 3도화상이 신체표면의 10% 미만 또는 상세불명인 경우,Burns involving 50-59％ of body surface with third-degree burns involving less than 10% or unspecified,T31.5
세세,T31.51,신체표면의 50-59%를 침범한 화상 중 3도화상이 신체표면의 10-19%인 경우,Burns involving 50-59％ of body surface with third-degree burns involving 10-19% of body surface,T31.5
세세,T31.52,신체표면의 50-59%를 침범한 화상 중 3도화상이 신체표면의 20-29%인 경우,Burns involving 50-59％ of body surface with third-degree burns involving 20-29% of body surface,T31.5
세세,T31.53,신체표면의 50-59%를 침범한 화상 중 3도화상이 신체표면의 30-39%인 경우,Burns involving 50-59％ of body surface with third-degree burns involving 30-39% of body surface,T31.5
세세,T31.54,신체표면의 50-59%를 침범한 화상 중 3도화상이 신체표면의 40-49%인 경우,Burns involving 50-59％ of body surface with third-degree burns involving 40-49% of body surface,T31.5
세세,T31.55,신체표면의 50-59%를 침범한 화상 중 3도화상이 신체표면의 50-59%인 경우,Burns involving 50-59％ of body surface with third-degree burns involving 50-59% of body surface,T31.5
세세,T31.60,신체표면의 60-69%를 침범한 화상 중 3도화상이 신체표면의 10% 미만 또는 상세불명인 경우,Burns involving 60-69％ of body surface with third-degree burns involving less than 10% or unspecified,T31.6
세세,T31.61,신체표면의 60-69%를 침범한 화상 중 3도화상이 신체표면의 10-19%인 경우,Burns involving 60-69％ of body surface with third-degree burns involving 10-19% of body surface,T31.6
세세,T31.62,신체표면의 60-69%를 침범한 화상 중 3도화상이 신체표면의 20-29%인 경우,Burns involving 60-69％ of body surface with third-degree burns involving 20-29% of body surface,T31.6
세세,T31.63,신체표면의 60-69%를 침범한 화상 중 3도화상이 신체표면의 30-39%인 경우,Burns involving 60-69％ of body surface with third-degree burns involving 30-39% of body surface,T31.6
세세,T31.64,신체표면의 60-69%를 침범한 화상 중 3도화상이 신체표면의 40-49%인 경우,Burns involving 60-69％ of body surface with third-degree burns involving 40-49% of body surface,T31.6
세세,T31.65,신체표면의 60-69%를 침범한 화상 중 3도화상이 신체표면의 50-59%인 경우,Burns involving 60-69％ of body surface with third-degree burns involving 50-59% of body surface,T31.6
세세,T31.66,신체표면의 60-69%를 침범한 화상 중 3도화상이 신체표면의 60-69%인 경우,Burns involving 60-69％ of body surface with third-degree burns involving 60-69% of body surface,T31.6
세세,T31.70,신체표면의 70-79%를 침범한 화상 중 3도화상이 신체표면의 10% 미만 또는 상세불명인 경우,Burns involving 70-79％ of body surface with third-degree burns involving less than 10% or unspecified,T31.7
세세,T31.71,신체표면의 70-79%를 침범한 화상 중 3도화상이 신체표면의 10-19%인 경우,Burns involving 70-79％ of body surface with third-degree burns involving 10-19% of body surface,T31.7
세세,T31.72,신체표면의 70-79%를 침범한 화상 중 3도화상이 신체표면의 20-29%인 경우,Burns involving 70-79％ of body surface with third-degree burns involving 20-29% of body surface,T31.7
세세,T31.73,신체표면의 70-79%를 침범한 화상 중 3도화상이 신체표면의 30-39%인 경우,Burns involving 70-79％ of body surface with third-degree burns involving 30-39% of body surface,T31.7
세세,T31.74,신체표면의 70-79%를 침범한 화상 중 3도화상이 신체표면의 40-49%인 경우,Burns involving 70-79％ of body surface with third-degree burns involving 40-49% of body surface,T31.7
세세,T31.75,신체표면의 70-79%를 침범한 화상 중 3도화상이 신체표면의 50-59%인 경우,Burns involving 70-79％ of body surface with third-degree burns involving 50-59% of body surface,T31.7
세세,T31.76,신체표면의 70-79%를 침범한 화상 중 3도화상이 신체표면의 60-69%인 경우,Burns involving 70-79％ of body surface with third-degree burns involving 60-69% of body surface,T31.7
세세,T31.77,신체표면의 70-79%를 침범한 화상 중 3도화상이 신체표면의 70-79%인 경우,Burns involving 70-79％ of body surface with third-degree burns involving 70-79% of body surface,T31.7
세세,T31.80,신체표면의 80-89%를 침범한 화상 중 3도화상이 신체표면의 10% 미만 또는 상세불명인 경우,Burns involving 80-89％ of body surface with third-degree burns involving less than 10% or unspecified,T31.8
세세,T31.81,신체표면의 80-89%를 침범한 화상 중 3도화상이 신체표면의 10-19%인 경우,Burns involving 80-89％ of body surface with third-degree burns involving 10-19% of body surface,T31.8
세세,T31.82,신체표면의 80-89%를 침범한 화상 중 3도화상이 신체표면의 20-29%인 경우,Burns involving 80-89％ of body surface with third-degree burns involving 20-29% of body surface,T31.8
세세,T31.83,신체표면의 80-89%를 침범한 화상 중 3도화상이 신체표면의 30-39%인 경우,Burns involving 80-89％ of body surface with third-degree burns involving 30-39% of body surface,T31.8
세세,T31.84,신체표면의 80-89%를 침범한 화상 중 3도화상이 신체표면의 40-49%인 경우,Burns involving 80-89％ of body surface with third-degree burns involving 40-49% of body surface,T31.8
세세,T31.85,신체표면의 80-89%를 침범한 화상 중 3도화상이 신체표면의 50-59%인 경우,Burns involving 80-89％ of body surface with third-degree burns involving 50-59% of body surface,T31.8
세세,T31.86,신체표면의 80-89%를 침범한 화상 중 3도화상이 신체표면의 60-69%인 경우,Burns involving 80-89％ of body surface with third-degree burns involving 60-69% of body surface,T31.8
세세,T31.87,신체표면의 80-89%를 침범한 화상 중 3도화상이 신체표면의 70-79%인 경우,Burns involving 80-89％ of body surface with third-degree burns involving 70-79% of body surface,T31.8
세세,T31.88,신체표면의 80-89%를 침범한 화상 중 3도화상이 신체표면의 80-89%인 경우,Burns involving 80-89％ of body surface with third-degree burns involving 80-89% of body surface,T31.8
세세,T31.90,신체표면의 90%이상을 침범한 화상 중 3도화상이 신체표면의 10% 미만 또는 상세불명인 경우,Burns involving 90％ or more of body surface with third-degree burns involving less than 10% or unspecified,T31.9
세세,T31.91,신체표면의 90%이상을 침범한 화상 중 3도화상이 신체표면의 10-19%인 경우,Burns involving 90％ or more of body surface with third-degree burns involving 10-19% of body surface,T31.9
세세,T31.92,신체표면의 90%이상을 침범한 화상 중 3도화상이 신체표면의 20-29%인 경우,Burns involving 90％ or more of body surface with third-degree burns involving 20-29% of body surface,T31.9
세세,T31.93,신체표면의 90%이상을 침범한 화상 중 3도화상이 신체표면의 30-39%인 경우,Burns involving 90％ or more of body surface with third-degree burns involving 30-39% of body surface,T31.9
세세,T31.94,신체표면의 90%이상을 침범한 화상 중 3도화상이 신체표면의 40-49%인 경우,Burns involving 90％ or more of body surface with third-degree burns involving 40-49% of body surface,T31.9
세세,T31.95,신체표면의 90%이상을 침범한 화상 중 3도화상이 신체표면의 50-59%인 경우,Burns involving 90％ or more of body surface with third-degree burns involving 50-59% of body surface,T31.9
세세,T31.96,신체표면의 90%이상을 침범한 화상 중 3도화상이 신체표면의 60-69%인 경우,Burns involving 90％ or more of body surface with third-degree burns involving 60-69% of body surface,T31.9
세세,T31.97,신체표면의 90%이상을 침범한 화상 중 3도화상이 신체표면의 70-79%인 경우,Burns involving 90％ or more of body surface with third-degree burns involving 70-79% of body surface,T31.9
세세,T31.98,신체표면의 90%이상을 침범한 화상 중 3도화상이 신체표면의 80-89%인 경우,Burns involving 90％ or more of body surface with third-degree burns involving 80-89% of body surface,T31.9
세세,T31.99,신체표면의 90%이상을 침범한 화상 중 3도화상이 신체표면의 90%이상을 경우,Burns involving 90％ or more of body surface with third-degree burns involving 90% or more of body surface,T31.9
세세,T32.00,신체표면의 10％ 미만을 침범한 부식 중 3도부식이 신체표면의 10% 미만 또는 상세불명인 경우,Corrosions involving less than 10％ of body surface with third-degree corrosions involving less than 10% or unspecified,T32.0
세세,T32.10,신체표면의 10-19％를 침범한 부식 중 3도부식이 신체표면의 10% 미만 또는 상세불명인 경우,Corrosions involving 10-19％ of body surface with third-degree corrosions involving less than 10% or unspecified,T32.1
세세,T32.11,신체표면의 10-19％를 침범한 부식 중 3도부식이 신체표면의 10-19%인 경우,Corrosions involving 10-19％ of body surface with third-degree corrosions involving 10-19% of body surface,T32.1
세세,T32.20,신체표면의 20-29％를 침범한 부식중 3도부식이 신체표면의 10% 미만 또는 상세불명인 경우,Corrosions involving 20-29％ of body surface with third-degree corrosions involving less than 10% or unspecified,T32.2
세세,T32.21,신체표면의 20-29％를 침범한 부식중 3도부식이 신체표면의 10-19%인 경우,Corrosions involving 20-29％ of body surface with third-degree corrosions involving 10-19% of body surface,T32.2
세세,T32.22,신체표면의 20-29％를 침범한 부식중 3도부식이 신체표면의 20-29%인 경우,Corrosions involving 20-29％ of body surface with third-degree corrosions involving 20-29% of body surface,T32.2
세세,T32.30,신체표면의 30-39％를 침범한 부식중 3도부식이 신체표면의 10% 미만 또는 상세불명인 경우,Corrosions involving 30-39％ of body surface with third-degree corrosions involving less than 10% or unspecified,T32.3
세세,T32.31,신체표면의 30-39％를 침범한 부식중 3도부식이 신체표면의 10-19%인 경우,Corrosions involving 30-39％ of body surface with third-degree corrosions involving 10-19% of body surface,T32.3
세세,T32.32,신체표면의 30-39％를 침범한 부식중 3도부식이 신체표면의 20-29%인 경우,Corrosions involving 30-39％ of body surface with third-degree corrosions involving 20-29% of body surface,T32.3
